"","pvalue","padj","gene_biotype","external_gene_name"
"FBgn0032602",0.00439303661681312,0.0233876450215119,"protein_coding","ppk17"
"FBgn0032618",2.52939333589395e-09,6.989486066833e-08,"protein_coding","CG31743"
"FBgn0032620",0.000339835628667965,0.00276835547217958,"protein_coding","CG12288"
"FBgn0032644",0.00525191557244593,0.0270739776609882,"protein_coding","CG5131"
"FBgn0032663",6.50324057887523e-16,3.92209962505557e-14,"protein_coding","CG15153"
"FBgn0032665",0.000422067306156659,0.00329666981412149,"protein_coding","CG15152"
"FBgn0032666",0.0202715445368147,0.07730142514715,"protein_coding","CG5758"
"FBgn0032669",1.43823676481902e-11,5.54226784567955e-10,"protein_coding","CG15155"
"FBgn0032670",0.00214820209792241,0.0129377372991481,"protein_coding","CG5783"
"FBgn0032684",0.00106733382135854,0.00723659666508728,"protein_coding","Ugt301D1"
"FBgn0032699",2.97475539594564e-05,0.000337309907827629,"protein_coding","CG10383"
"FBgn0032701",0.00823316143400935,0.0389545024203848,"protein_coding","CG10341"
"FBgn0032702",0.0116187413101832,0.0508033317599662,"protein_coding","CG10376"
"FBgn0032706",3.57539080342925e-06,5.24869498152225e-05,"protein_coding","Irk3"
"FBgn0032715",0.00848069930546054,0.0398960890073287,"protein_coding","CG17597"
"FBgn0032717",0.00134661540955974,0.0088209568494733,"protein_coding","CG10600"
"FBgn0032720",0.00718630774500963,0.0348368186262998,"protein_coding","mRpL13"
"FBgn0032731",0.00135132181739631,0.00884340879802933,"protein_coding","Swip-1"
"FBgn0032733",4.25619240976216e-21,3.6830998352898e-19,"protein_coding","CG15170"
"FBgn0032734",0.000782108230139446,0.0055587159152202,"protein_coding","CG15169"
"FBgn0032744",1.30330809127652e-05,0.000165471484175584,"protein_coding","Ttc19"
"FBgn0032752",0.00248459903332383,0.0145636182196908,"protein_coding","CG10702"
"FBgn0032770",0.00098533569207604,0.00675023375161815,"protein_coding","CG13086"
"FBgn0032773",0.00720227727363618,0.0348970851200496,"protein_coding","fon"
"FBgn0032774",2.81121932388827e-05,0.000320683904315451,"protein_coding","CG17549"
"FBgn0032775",1.17605465649794e-20,9.83201625962045e-19,"protein_coding","CG17544"
"FBgn0032779",1.4139129941485e-21,1.32840492259762e-19,"protein_coding","Alp12"
"FBgn0032780",0.00166092514853288,0.0105127023593959,"protein_coding","CG13085"
"FBgn0032796",0.0251595996734539,0.0910155668421791,"protein_coding","cyst"
"FBgn0032809",1.01282703076886e-10,3.44535815811544e-09,"protein_coding","CG13078"
"FBgn0032810",0.000528102788490198,0.00396780960278432,"protein_coding","CG13077"
"FBgn0032840",2.97904854812868e-05,0.000337408885502749,"protein_coding","sNPF"
"FBgn0032843",0.000243033153571883,0.00207218847016994,"protein_coding","CG10730"
"FBgn0032869",3.75312233841565e-27,5.00331782006356e-25,"protein_coding","CG17470"
"FBgn0032880",0.00231941384239855,0.0137671585771731,"protein_coding","TM9SF2"
"FBgn0032908",4.56416277796351e-08,9.87400565890572e-07,"protein_coding","CG9270"
"FBgn0032910",6.41771275483234e-13,2.97233503879911e-11,"protein_coding","CG9265"
"FBgn0032911",7.68391157390265e-16,4.56637275159938e-14,"protein_coding","tadr"
"FBgn0032913",0.000232260683817191,0.00199412675879599,"protein_coding","CG9259"
"FBgn0032925",0.0247575335687017,0.0898576411535107,"protein_coding","CG9246"
"FBgn0032934",2.38503260424434e-05,0.000278339920417167,"protein_coding","CG8679"
"FBgn0032935",0.0158292064525346,0.0643938645996923,"protein_coding","Atg18b"
"FBgn0032938",0.0004202988387103,0.00328545803793749,"protein_coding","CG8671"
"FBgn0032961",0.00204373657277448,0.0124223421382749,"protein_coding","CG1416"
"FBgn0032981",6.36543437813503e-11,2.25071720932982e-09,"protein_coding","CG3635"
"FBgn0032987",0.00163697107380181,0.01038502870936,"protein_coding","RpL21"
"FBgn0033047",0.00101387554479723,0.00693611806478824,"protein_coding","CG7882"
"FBgn0033048",1.17571514483301e-07,2.333688109412e-06,"protein_coding","CG7881"
"FBgn0033062",1.02492149687191e-05,0.000134096161361292,"protein_coding","Ars2"
"FBgn0033075",2.14473232735867e-05,0.000255837780041031,NA,NA
"FBgn0033085",2.51587556390891e-08,5.67943076383555e-07,"protein_coding","CG15908"
"FBgn0033086",0.0176880907546666,0.0696857089835406,"protein_coding","CG9410"
"FBgn0033089",0.00668410010839454,0.0329363873972588,"protein_coding","CG17266"
"FBgn0033093",0.0225341968123191,0.0836028023894427,"protein_coding","CG3270"
"FBgn0033096",4.33781279134197e-07,7.71036453812406e-06,"protein_coding","Zip42C.1"
"FBgn0033097",0.000525003000180692,0.00395053744987226,"protein_coding","Zip42C.2"
"FBgn0033100",0.00612824333549189,0.0306101875972798,"protein_coding","CG3420"
"FBgn0033115",9.70785674200214e-169,2.39420016899628e-165,"protein_coding","Spn42De"
"FBgn0033127",0.0111466913706083,0.0491426809904312,"protein_coding","Tsp42Ef"
"FBgn0033128",5.29277356354498e-08,1.1180559144405e-06,"protein_coding","Tsp42Eg"
"FBgn0033153",4.84511279505831e-07,8.5657773697581e-06,"protein_coding","Gadd45"
"FBgn0033170",0.0136445150855399,0.057645884933127,"protein_coding","sPLA2"
"FBgn0033177",9.2325573533206e-05,0.000910791782905077,"protein_coding","CG11141"
"FBgn0033196",2.01077646033277e-07,3.74977500589466e-06,"protein_coding","CG1358"
"FBgn0033204",1.50921917268493e-06,2.39749551345198e-05,"protein_coding","CG2065"
"FBgn0033205",0.000217383996848683,0.00188278589017757,"protein_coding","CG2064"
"FBgn0033214",0.00105460617514089,0.00716507570093999,"protein_coding","CG1941"
"FBgn0033215",0.000671513206496607,0.00489976167314277,"protein_coding","Dgat2"
"FBgn0033216",3.09845105092693e-13,1.47662896702387e-11,"protein_coding","CG1946"
"FBgn0033225",0.00249753425772357,0.0146220625830522,"protein_coding","TTLL12"
"FBgn0033226",1.06195066305845e-05,0.000138207695132871,"protein_coding","puml"
"FBgn0033234",0.000109760553180371,0.00105023070526126,"protein_coding","MFS12"
"FBgn0033236",0.0221351455761032,0.0825569796250502,"protein_coding","CG14764"
"FBgn0033241",0.000796665525985086,0.0056499679466879,"protein_coding","CG2915"
"FBgn0033246",0.0240958981842872,0.0879486511936145,"protein_coding","ACC"
"FBgn0033252",5.91105739342334e-11,2.11277468065657e-09,"protein_coding","CG12769"
"FBgn0033257",0.00204785924662155,0.0124244350971227,"protein_coding","sand"
"FBgn0033274",0.0157595347814253,0.0641848073537888,"protein_coding","CG14757"
"FBgn0033289",3.05966505832858e-09,8.36110686992007e-08,"protein_coding","CG2121"
"FBgn0033292",1.62628017001036e-06,2.57103427518465e-05,"protein_coding","Cyp4ad1"
"FBgn0033294",1.73879876008095e-06,2.72706673580264e-05,"protein_coding","Mal-A4"
"FBgn0033296",0.00200298069573225,0.012242505925278,"protein_coding","Mal-A7"
"FBgn0033297",1.40801359171365e-07,2.73965563752568e-06,"protein_coding","Mal-A8"
"FBgn0033301",0.00359135941454578,0.0197859790365494,"protein_coding","CG12780"
"FBgn0033313",0.0151246244184514,0.0624286275682107,"protein_coding","Cirl"
"FBgn0033321",0.0103018605289753,0.0460469323827597,"protein_coding","CG8738"
"FBgn0033352",0.00769235733216431,0.0366949250879115,"protein_coding","PAN2"
"FBgn0033357",0.003421384325645,0.0190044799394639,"protein_coding","Tom7"
"FBgn0033362",9.99267340065825e-06,0.000130913310886446,"protein_coding","CG8172"
"FBgn0033375",0.000147180162061169,0.00135441445777373,"protein_coding","CG8078"
"FBgn0033387",0.0148820453736012,0.061685452777553,"protein_coding","CG8008"
"FBgn0033391",0.00184791542108201,0.0114577403077735,"protein_coding","CG8026"
"FBgn0033395",4.69233389092952e-09,1.22459983687883e-07,"protein_coding","Cyp4p2"
"FBgn0033397",2.47585748825107e-05,0.000286670588281653,"protein_coding","Cyp4p3"
"FBgn0033426",1.86205930768844e-05,0.000226500802347058,"protein_coding","CG1814"
"FBgn0033428",3.59068683944302e-05,0.000398897811611548,"protein_coding","Urod"
"FBgn0033429",6.95107402868243e-05,0.000706931394772703,"protein_coding","CG12929"
"FBgn0033431",0.000378762474594106,0.00300602720182691,"protein_coding","CG1827"
"FBgn0033434",0.0189411970331402,0.0733627439073136,"protein_coding","CG1902"
"FBgn0033443",0.0093741569912105,0.0429721462445593,"protein_coding","CG1698"
"FBgn0033446",0.0217190761712665,0.0814052759990667,"protein_coding","CG1648"
"FBgn0033447",0.000178128874220624,0.00159459287131258,"protein_coding","dila"
"FBgn0033448",0.00396219636499745,0.0215237153858479,"protein_coding","hebe"
"FBgn0033451",0.000857944771156512,0.00598559064176732,"protein_coding","Marc"
"FBgn0033467",0.00451690481664956,0.0239823821400689,"protein_coding","Pdrg1"
"FBgn0033471",0.00688247444757021,0.0336616809247794,"protein_coding","CG12134"
"FBgn0033476",4.97733926224474e-05,0.000531976726132658,"protein_coding","oys"
"FBgn0033480",0.000969901583484914,0.00665374069616041,"protein_coding","mRpL42"
"FBgn0033482",0.000499173238412281,0.00377923560777985,"protein_coding","CG1371"
"FBgn0033494",1.27711224259652e-19,9.99897799461481e-18,"protein_coding","KCNQ"
"FBgn0033518",2.21873626417916e-29,3.36735896094268e-27,"protein_coding","Prx2540-2"
"FBgn0033519",0.000775362909071392,0.00551872662192589,"protein_coding","CG11825"
"FBgn0033520",0.000138412722342126,0.001284516938763,"protein_coding","Prx2540-1"
"FBgn0033521",0.00261913363669933,0.0151808186404459,"protein_coding","CG12896"
"FBgn0033528",0.00736226669674378,0.0355152865346589,"protein_coding","trsn"
"FBgn0033540",0.000320738287676338,0.00263016060509317,"protein_coding","Elp2"
"FBgn0033541",3.27146674631798e-28,4.67724919600389e-26,"protein_coding","CG12934"
"FBgn0033543",7.48440090339799e-05,0.000754944937750728,"protein_coding","CG12338"
"FBgn0033544",0.0100000410218845,0.045087022249036,"protein_coding","CG7220"
"FBgn0033547",0.0281640184569918,0.0994523150491671,"protein_coding","CG12935"
"FBgn0033548",2.80757671344576e-05,0.000320683904315451,"protein_coding","CG7637"
"FBgn0033551",0.000445159679821719,0.00345243729673055,"protein_coding","CG7222"
"FBgn0033564",0.00191368950187415,0.0117696676658282,"protein_coding","Pex6"
"FBgn0033570",0.0258503657050262,0.0928673917261774,"protein_coding","ND-B14"
"FBgn0033579",0.00332019003265003,0.018527021329073,"protein_coding","CG13229"
"FBgn0033584",0.0161998672150645,0.0654107754695801,"protein_coding","CG7737"
"FBgn0033591",0.000134697347649137,0.00125594455062263,"protein_coding","CG13216"
"FBgn0033592",2.79352869325813e-06,4.18181495584089e-05,"protein_coding","CG13215"
"FBgn0033631",0.0115570360209443,0.0506037107619244,"protein_coding","Sod3"
"FBgn0033649",1.85183288742083e-06,2.881777881268e-05,"protein_coding","pyr"
"FBgn0033652",6.35342435632372e-11,2.25071720932982e-09,"protein_coding","ths"
"FBgn0033683",0.000269120399943487,0.00226524978280076,"protein_coding","CG18343"
"FBgn0033686",0.0174560138415492,0.0690194695578688,"protein_coding","Hen1"
"FBgn0033690",0.00712780822748183,0.0346383389970977,"protein_coding","EndoG"
"FBgn0033698",0.00219777825566432,0.0131960331662377,"protein_coding","CG8858"
"FBgn0033699",0.00027480548046946,0.00230916189508622,"protein_coding","RpS11"
"FBgn0033710",5.06229873887739e-05,0.000539304287894443,"protein_coding","CG17739"
"FBgn0033713",0.0231489710585446,0.0852106714524412,"protein_coding","CG8841"
"FBgn0033720",0.00039132041046394,0.00308830067938142,"protein_coding","CG13160"
"FBgn0033744",1.44273196764524e-06,2.29557271948714e-05,"protein_coding","Dh44-R2"
"FBgn0033748",1.16295775649783e-05,0.000150164637013758,"protein_coding","vis"
"FBgn0033750",0.00179455225359451,0.0111833594325394,"protein_coding","CG13151"
"FBgn0033763",0.000402336743066494,0.00316007322480172,"protein_coding","CG8646"
"FBgn0033769",1.28492110739463e-07,2.52504914829643e-06,"protein_coding","CG8768"
"FBgn0033774",2.50879086552181e-06,3.78428469241172e-05,"protein_coding","CG12374"
"FBgn0033775",0.000160909524358167,0.00146032424819992,"protein_coding","Cyp9h1"
"FBgn0033778",2.3977290762944e-39,6.57044370490119e-37,"protein_coding","Balat"
"FBgn0033782",0.0162779974477342,0.0656242112063335,"protein_coding","sug"
"FBgn0033787",0.0021911147362849,0.0131640358547202,"protein_coding","CG13321"
"FBgn0033792",5.63206045421175e-12,2.27706050740979e-10,"protein_coding","CG13325"
"FBgn0033798",0.0189965334274565,0.0734041528640262,"protein_coding","CG15870"
"FBgn0033808",0.0019923338716769,0.012192539481447,"protein_coding","CG4627"
"FBgn0033812",0.00877310891975446,0.0408431899449636,"protein_coding","Pex13"
"FBgn0033816",0.000199026605178772,0.00175460005369847,"protein_coding","CG4679"
"FBgn0033821",2.37212508291101e-29,3.54560817316926e-27,"protein_coding","CG10799"
"FBgn0033826",6.04804900987972e-17,3.92526338700418e-15,"protein_coding","CG4734"
"FBgn0033827",7.57601664961657e-06,0.000102802481772307,"protein_coding","CG17047"
"FBgn0033836",0.00525287311131591,0.0270739776609882,"protein_coding","CG18278"
"FBgn0033844",0.00593335434412894,0.0298284171386828,"protein_coding","bbc"
"FBgn0033866",0.00341458507012723,0.0189773981503128,"protein_coding","CG6280"
"FBgn0033867",1.16931199493204e-06,1.89724717598759e-05,"protein_coding","Cpr50Ca"
"FBgn0033873",3.7889064982867e-05,0.000418561731305692,"protein_coding","CG6337"
"FBgn0033875",3.27514848553992e-06,4.8512522237014e-05,"protein_coding","CG6357"
"FBgn0033876",4.6816628805217e-16,2.86860896374823e-14,"protein_coding","Syngr"
"FBgn0033891",0.000272771218471735,0.00229402222525462,"protein_coding","CG8067"
"FBgn0033902",0.000654606560780923,0.00479057397782181,"protein_coding","eIF3m"
"FBgn0033904",0.0014595055513454,0.00942361049666633,"protein_coding","CG18327"
"FBgn0033907",2.8631103206998e-11,1.07393852903816e-09,"protein_coding","mRpS16"
"FBgn0033912",0.00128058258708454,0.00847280162413751,"protein_coding","RpS23"
"FBgn0033917",0.0163945381879397,0.0659592655889171,"protein_coding","SmydA-1"
"FBgn0033918",0.000238912919341004,0.00204235350892461,"protein_coding","CG8531"
"FBgn0033921",4.99024747207954e-08,1.06325683179405e-06,"protein_coding","tej"
"FBgn0033926",9.05717776720099e-13,4.11746814163308e-11,"protein_coding","Arc1"
"FBgn0033928",0.00884040391583013,0.0409779244613729,"protein_coding","Arc2"
"FBgn0033945",0.000577701999792238,0.00428820935135473,"protein_coding","CG12868"
"FBgn0033949",0.00243136774495509,0.0143196673456609,"protein_coding","Had2"
"FBgn0033961",0.0124304176540217,0.0536289318884012,"protein_coding","ND-B15"
"FBgn0033968",0.00995497709196548,0.0449660480825272,"protein_coding","hui"
"FBgn0033971",0.0166489804012596,0.0667379892963942,"protein_coding","CG10209"
"FBgn0033978",2.88176402757632e-06,4.30736395940007e-05,"protein_coding","Cyp6a23"
"FBgn0033980",1.16005260645293e-08,2.79119974698979e-07,"protein_coding","Cyp6a20"
"FBgn0033989",0.00119957390272968,0.00799580848001915,"protein_coding","CG7639"
"FBgn0033999",2.28382872360335e-07,4.21120941277514e-06,"protein_coding","CG8093"
"FBgn0034021",0.000691458945226112,0.00502670780741016,"protein_coding","CG8180"
"FBgn0034031",0.00574294409386571,0.0290577685739943,"protein_coding","CG12963"
"FBgn0034045",0.0032494979472744,0.0182042788684508,"protein_coding","CG8249"
"FBgn0034047",0.0209339374295291,0.0793061800085656,"protein_coding","CG12970"
"FBgn0034052",5.07033930747206e-06,7.13536337634977e-05,"protein_coding","CG8299"
"FBgn0034053",0.00123276391178914,0.00818386002005372,"protein_coding","Cyp4aa1"
"FBgn0034054",0.00217081366692161,0.0130579736732815,"protein_coding","CG8366"
"FBgn0034057",0.000218235475045599,0.00188850259765337,"protein_coding","CG8314"
"FBgn0034063",0.0208325765072489,0.078982846750196,"protein_coding","CG8389"
"FBgn0034081",0.0139205936101989,0.0585614737588964,"protein_coding","CG10731"
"FBgn0034084",0.0148597739335192,0.061655810735172,"protein_coding","CG8435"
"FBgn0034085",7.01012784476388e-14,3.60181829107269e-12,"protein_coding","Ptp52F"
"FBgn0034086",0.012511671535303,0.053875006414563,"protein_coding","CG8441"
"FBgn0034087",0.0036299441082735,0.0199495256981159,"protein_coding","clu"
"FBgn0034093",0.0103875510903985,0.046326035943391,"protein_coding","CG15706"
"FBgn0034094",0.00500853359379981,0.0260322359867414,"protein_coding","Tsf3"
"FBgn0034137",0.0204794828734424,0.0778236126912594,"protein_coding","CG4945"
"FBgn0034143",0.00461734861340852,0.024463020446442,"protein_coding","CG8303"
"FBgn0034145",0.00193083186908671,0.0118676986844489,"protein_coding","CG5065"
"FBgn0034160",1.11095488972684e-32,2.10760961291447e-30,"protein_coding","CG5550"
"FBgn0034181",4.34721615550158e-07,7.71318118237825e-06,"protein_coding","CG8963"
"FBgn0034184",4.003017075356e-06,5.78181016813865e-05,"protein_coding","CG9646"
"FBgn0034187",0.0283765159682854,0.0999408532763782,"protein_coding","CG6967"
"FBgn0034196",0.000567720162737499,0.00422364962700258,"protein_coding","CG15605"
"FBgn0034197",2.0611380656618e-20,1.69442725147947e-18,"protein_coding","Cda9"
"FBgn0034198",0.000401955176919608,0.00315959188869477,"protein_coding","CG11400"
"FBgn0034215",4.64998123252693e-08,1.00376509538027e-06,"protein_coding","Mtap"
"FBgn0034225",3.50091828685799e-20,2.78520636289146e-18,"protein_coding","veil"
"FBgn0034229",0.0224505903348942,0.0833538859355615,"protein_coding","CG4847"
"FBgn0034232",0.00178398060780704,0.0111315425022242,"protein_coding","CG4866"
"FBgn0034237",0.018356572387014,0.0718601534118622,"protein_coding","eIF3b"
"FBgn0034245",1.12729797175822e-10,3.78258316033837e-09,"protein_coding","UQCR-6.4"
"FBgn0034247",0.00802765735487931,0.0381652240028359,"protein_coding","CG6484"
"FBgn0034248",3.47546394647669e-05,0.000388283712706597,"protein_coding","CG14483"
"FBgn0034249",1.71670204083942e-06,2.69669834918485e-05,"protein_coding","RhoGAP54D"
"FBgn0034253",1.58556409914266e-12,6.9828526062689e-11,"protein_coding","CG10936"
"FBgn0034259",3.72460723046956e-12,1.57067659529799e-10,"protein_coding","P32"
"FBgn0034262",0.0268056070167285,0.0955682375207902,"protein_coding","swi2"
"FBgn0034267",0.000318991134563361,0.00262018946083893,"protein_coding","CG4984"
"FBgn0034270",0.00931688356418798,0.0427493285398672,"protein_coding","PIG-A"
"FBgn0034279",0.00325769271838599,0.0182286662886431,"protein_coding","CG18635"
"FBgn0034288",0.00221780053490407,0.0132839115220575,"protein_coding","CG5084"
"FBgn0034289",3.04501042901284e-22,3.03424524062744e-20,"protein_coding","CG10910"
"FBgn0034290",3.90600713740075e-12,1.63274408518892e-10,"protein_coding","CG5773"
